name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
ollie,"Ollie King (GDX-0007)","2003","Sega / Amusement Vision",chihiro,-,-,YES,NO,NO,NO,YES,chihiro.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,chihiro.cpp
omega,Omega,"1986","Nihon System",-,-,-,YES,NO,NO,NO,NO,freekick.cpp,BUONO,RASTER,"270",256,224,VERTICAL,freekick.cpp
omegaf,"Omega Fighter","1989",UPL,-,-,-,YES,NO,NO,NO,NO,"ninjakd2.cpp",BUONO,RASTER,"270",256,192,VERTICAL,"ninjakd2.cpp"
omegrace,"Omega Race (set 1)","1981",Midway,-,-,-,YES,NO,NO,NO,NO,omegrace.cpp,BUONO,VECTOR,"0",0,0,-,omegrace.cpp
onetwo,"One + Two","1997",Barko,-,-,-,YES,NO,NO,NO,NO,onetwo.cpp,BUONO,RASTER,"0",512,256,HORIZONTAL,onetwo.cpp
oneshot,"One Shot One Kill","1996",Promat,-,-,-,YES,NO,NO,NO,NO,oneshot.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,oneshot.cpp
"onna34ro","Onna Sanshirou - Typhoon Gal","1985",Taito,-,-,-,YES,NO,NO,NO,NO,flstory.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,flstory.cpp
coozumou,"Oozumou - The Grand Sumo (DECO Cassette) (Japan)","1984","Data East Corporation",decocass,-,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,decocass.cpp
opaopa,"Opa Opa (MC-8123, 317-0042)","1987",Sega,-,-,-,YES,NO,NO,NO,NO,segae.cpp,BUONO,RASTER,"0",256,192,HORIZONTAL,segae.cpp
thunderh,"Operation Thunder Hurricane (ver EAA)","1997",Konami,-,-,-,YES,NO,NO,NO,NO,gticlub.cpp,PRELIMINARE,RASTER,"0",512,384,HORIZONTAL,gticlub.cpp
othunder,"Operation Thunderbolt (World, rev 1)","1988","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,othunder.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,othunder.cpp
optiger,"Operation Tiger (Ver 2.14 O)","1998",Taito,-,-,-,YES,NO,NO,NO,NO,taitopjc.cpp,PRELIMINARE,RASTER,"0",512,384,HORIZONTAL,taitopjc.cpp
opwolf,"Operation Wolf (World, set 1)","1987","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,opwolf.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,opwolf.cpp
"opwolf3","Operation Wolf 3 (World)","1994","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,slapshot.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,slapshot.cpp
orbatak,"Orbatak (prototype)","1995","American Laser Games","3dobios",-,-,YES,NO,NO,NO,YES,"3do.cpp",PRELIMINARE,RASTER,"0",1280,240,HORIZONTAL,"3do.cpp"
orbit,Orbit,"1978",Atari,-,-,-,YES,NO,NO,NO,NO,orbit.cpp,BUONO,RASTER,"0",512,480,HORIZONTAL,orbit.cpp
orbite,"Orbite (prototype)","1979?","Model Racing",-,-,-,YES,NO,NO,NO,NO,"8080bw.cpp",BUONO,RASTER,"270",260,224,VERTICAL,"8080bw.cpp"
orbitron,Orbitron,"1982","Comsoft (Signatron USA license)",-,-,-,YES,NO,NO,NO,NO,galaxian.cpp,BUONO,RASTER,"270",768,224,VERTICAL,galaxian.cpp
orbs,"Orbs (10/7/94 prototype?)","1994","American Sammy",-,-,-,YES,NO,NO,NO,NO,seta.cpp,BUONO,RASTER,"0",304,240,HORIZONTAL,seta.cpp
ordyne,"Ordyne (World)","1988",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos2.cpp",BUONO,RASTER,"180",288,224,HORIZONTAL,"namcos2.cpp"
orlegend,"Oriental Legend / Xiyou Shi E Chuan (ver. 126)","1997",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
oldsplus,"Oriental Legend 2 (Korea) / Xiyou Shi E Chuan Qunmoluanwu (World, China, Japan, Hong Kong, Taiwan) (ver. 205) [Oriental Ex]","2004",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,PRELIMINARE,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
"orleg2","Oriental Legend 2 (V104, Oversea)","2007",IGS,-,-,-,YES,NO,NO,NO,NO,"pgm2.cpp",BUONO,RASTER,"0",448,224,HORIZONTAL,"pgm2.cpp"
olds,"Oriental Legend Super / Xiyou Shi E Chuan Super (ver. 101, Korean Board)","1998",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,PRELIMINARE,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
osman,"Osman (World)","1996",Mitchell,-,-,-,YES,NO,NO,NO,NO,"simpl156.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"simpl156.cpp"
otenamih,"Otenami Haiken (V2.04J 1999/02/01 18:00:00)","1999",Success,"coh3002t",-,-,YES,NO,NO,NO,YES,taitogn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,taitogn.cpp
otenamhf,"Otenami Haiken Final (V2.07JC 2005/04/20 15:36)","2005","Success / Warashi","coh3002t",-,-,YES,NO,NO,NO,YES,taitogn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,taitogn.cpp
otenki,"Otenki Kororin (V2.01J 2001/07/02 10:00)","2001",Takumi,"coh3002t",-,-,YES,NO,NO,NO,YES,taitogn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,taitogn.cpp
otomedius,"Otomedius (ver GGG:J:A:A:2008041801)","2007",Konami,-,-,-,YES,NO,NO,NO,YES,otomedius.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,otomedius.cpp
mt_orun,"Out Run (Mega-Tech, SMS based)","1987",Sega,megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megatech.cpp
outrun,"Out Run (sitdown/upright, Rev B)","1986",Sega,-,-,-,YES,NO,NO,NO,NO,segaorun.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,segaorun.cpp
outzone,"Out Zone","1990",Toaplan,-,-,-,YES,NO,NO,NO,NO,"toaplan1.cpp",BUONO,RASTER,"270",320,240,VERTICAL,"toaplan1.cpp"
outlaw,"Outlaw [TTL]","1976",Atari,-,-,-,YES,NO,NO,NO,NO,atarittl.cpp,PRELIMINARE,RASTER,"0",455,262,HORIZONTAL,atarittl.cpp
"outr2","OutRun 2 (Rev A) (GDX-0004A)","2003",Sega,chihiro,-,-,YES,NO,NO,NO,YES,chihiro.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,chihiro.cpp
"outr2st","OutRun 2 Special Tours (Rev A) (GDX-0014A)","2004",Sega,chihiro,-,-,YES,NO,NO,NO,YES,chihiro.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,chihiro.cpp
orunners,"OutRunners (World)","1992",Sega,-,-,-,YES,NO,NO,NO,NO,"segas32.cpp",INCOMPLETO,RASTER,"0",416,224,HORIZONTAL,"segas32.cpp"
otrigger,OutTrigger,"1999",Sega,naomi,-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
overdriv,"Over Drive (set 1)","1990",Konami,-,-,-,YES,NO,NO,NO,NO,overdriv.cpp,PRELIMINARE,RASTER,"90",305,224,VERTICAL,overdriv.cpp
overrev,"Over Rev (Model 2C, Revision A)","1997",Jaleco,-,-,-,YES,NO,NO,NO,NO,"model2.cpp",PRELIMINARE,RASTER,"0",496,384,HORIZONTAL,"model2.cpp"
overtop,"Over Top","1996",ADK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
ozmawars,"Ozma Wars (set 1)","1979",SNK,-,-,invaders,YES,NO,NO,NO,NO,"8080bw.cpp",BUONO,RASTER,"270",260,224,VERTICAL,"8080bw.cpp"
"ozon1","Ozon I","1983",Proma,-,-,-,YES,NO,NO,NO,NO,galaxian.cpp,BUONO,RASTER,"90",768,224,VERTICAL,galaxian.cpp
"p47","P-47 - The Phantom Fighter (World)","1988",Jaleco,-,-,-,YES,NO,NO,NO,NO,"megasys1.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"megasys1.cpp"
"p47aces","P-47 Aces (ver 1.1)","1995",Jaleco,-,-,-,YES,NO,NO,NO,NO,"ms32.cpp",INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,"ms32.cpp"
pow,"P.O.W. - Prisoners of War (US version 1)","1988",SNK,-,-,-,YES,NO,NO,NO,NO,"snk68.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"snk68.cpp"
psattack,"P's Attack","2004",Uniana,-,-,-,YES,NO,NO,NO,YES,psattack.cpp,PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,psattack.cpp
pacnpal,"Pac & Pal","1983",Namco,-,-,-,YES,NO,NO,NO,NO,mappy.cpp,BUONO,RASTER,"90",288,224,VERTICAL,mappy.cpp
paclandp,"Pac-Land (United Amusements PC Engine)","1989",Namco,-,-,-,YES,NO,NO,NO,NO,uapce.cpp,INCOMPLETO,RASTER,"0",1088,242,HORIZONTAL,uapce.cpp
pacland,"Pac-Land (World)","1984",Namco,-,-,-,YES,NO,NO,NO,NO,pacland.cpp,BUONO,RASTER,"0",288,224,HORIZONTAL,pacland.cpp
"25pacman","Pac-Man - 25th Anniversary Edition (Rev 3.00)","2006","Namco / Cosmodog",-,-,-,YES,NO,NO,NO,NO,"20pacgal.cpp",PRELIMINARE,RASTER,"90",288,224,VERTICAL,"20pacgal.cpp"
pacplus,"Pac-Man Plus","1982","Namco (Midway license)",-,-,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
pacmania,Pac-Mania,"1987",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos1.cpp",BUONO,RASTER,"270",288,224,VERTICAL,"namcos1.cpp"
pacapp,"Paca Paca Passion (Japan, PPP1/VER.A2)","1998","Produce / Namco",-,-,-,YES,NO,NO,NO,NO,"namcos12.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"namcos12.cpp"
"pacapp2","Paca Paca Passion 2 (Japan, PKS1/VER.A)","1999","Produce / Namco",-,-,-,YES,NO,NO,NO,NO,"namcos12.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"namcos12.cpp"
pacappsp,"Paca Paca Passion Special (Japan, PSP1/VER.A)","1999","Produce / Namco",-,-,-,YES,NO,NO,NO,NO,"namcos12.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"namcos12.cpp"
pachifev,Pachifever,"1983","Sanki Denshi Kogyo",-,-,-,YES,NO,NO,NO,NO,pachifev.cpp,INCOMPLETO,RASTER,"270",280,216,VERTICAL,pachifev.cpp
pkgnsh,"Pachinko Gindama Shoubu (Japan)","1998","Nakanihon / Dynax",-,-,-,YES,NO,NO,NO,NO,realbrk.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,realbrk.cpp
pkgnshdx,"Pachinko Gindama Shoubu DX (Japan)","1998","Nakanihon / Dynax",-,-,-,YES,NO,NO,NO,NO,realbrk.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,realbrk.cpp
sxyreact,"Pachinko Sexy Reaction (Japan)","1998",Sammy,-,-,-,YES,NO,NO,NO,NO,ssv.cpp,BUONO,RASTER,"0",338,240,HORIZONTAL,ssv.cpp
"sxyreac2","Pachinko Sexy Reaction 2 (Japan)","1999",Sammy,-,-,-,YES,NO,NO,NO,NO,ssv.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,ssv.cpp
packbang,"Pack'n Bang Bang (prototype)","1994",Kaneko,-,-,-,YES,NO,NO,NO,NO,"kaneko16.cpp",INCOMPLETO,RASTER,"90",256,224,VERTICAL,"kaneko16.cpp"
clubpacm,"Pacman Club / Club Lambada (Argentina)","1989","Miky SRL",-,-,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
paddlema,"Paddle Mania","1988",SNK,-,-,-,YES,NO,NO,NO,NO,"alpha68k_i.cpp",BUONO,RASTER,"90",256,224,VERTICAL,"alpha68k_i.cpp"
pntnpuzl,"Paint 'N Puzzle","1993","Century Vending",-,-,-,YES,NO,NO,NO,NO,pntnpuzl.cpp,PRELIMINARE,RASTER,"90",640,480,VERTICAL,pntnpuzl.cpp
pairsnb,"Pairs (Nichibutsu) (Japan 890822)","1989",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"nbmj8891.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"nbmj8891.cpp"
pairs,"Pairs (V1.2, 09/30/94)","1994","Strata/Incredible Technologies",-,-,-,YES,NO,NO,NO,NO,"itech32.cpp",BUONO,RASTER,"0",384,240,HORIZONTAL,"itech32.cpp"
pairlove,"Pairs Love","1991",Athena,-,-,-,YES,NO,NO,NO,NO,seta.cpp,BUONO,RASTER,"270",384,240,VERTICAL,seta.cpp
pairsred,"Pairs Redemption (V1.0, 10/25/94)","1994","Strata/Incredible Technologies",-,-,-,YES,NO,NO,NO,NO,"itech32.cpp",BUONO,RASTER,"0",384,240,HORIZONTAL,"itech32.cpp"
palamed,"Palamedes (US)","1990","Hot-B Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,taito_l.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito_l.cpp
pandoras,"Pandora's Palace","1984","Konami / Interlogic",-,-,-,YES,NO,NO,NO,NO,pandoras.cpp,BUONO,RASTER,"90",256,224,VERTICAL,pandoras.cpp
pang,"Pang (World)","1989",Mitchell,-,-,-,YES,NO,NO,NO,NO,mitchell.cpp,BUONO,RASTER,"0",384,240,HORIZONTAL,mitchell.cpp
pangpang,"Pang Pang","1994","Dong Gue La Mi Ltd.",-,-,-,YES,NO,NO,NO,NO,tumbleb.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,tumbleb.cpp
ppcar,"Pang Pang Car","1999",Icarus,-,-,-,YES,NO,NO,NO,NO,ssfindo.cpp,PRELIMINARE,RASTER,"0",735,292,HORIZONTAL,ssfindo.cpp
pangpoms,"Pang Pom's","1992",Metro,-,-,-,YES,NO,NO,NO,NO,metro.cpp,BUONO,RASTER,"0",360,224,HORIZONTAL,metro.cpp
"pang3","Pang! 3 (Euro 950601)","1995",Mitchell,-,-,-,YES,NO,NO,NO,NO,"cps1.cpp",BUONO,RASTER,"0",384,224,HORIZONTAL,"cps1.cpp"
pangofun,"Pango Fun (Italy)","1995",InfoCube,-,-,-,YES,NO,NO,NO,NO,pangofun.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,pangofun.cpp
panicbom,"Panic Bomber","1994","Eighting / Hudson",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
panicprk,"Panic Park (World, PNP2 Ver. A)","1997",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos23.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"namcos23.cpp"
panicr,"Panic Road (Japan)","1986","Seibu Kaihatsu (Taito license)",-,-,-,YES,NO,NO,NO,NO,panicr.cpp,PRELIMINARE,RASTER,"270",256,224,VERTICAL,panicr.cpp
panicstr,"Panic Street (Japan)","1999",Kaneko,skns,-,-,YES,NO,NO,NO,NO,suprnova.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,suprnova.cpp
panikuru,"Panicuru Panekuru (Japan, PPA1 Ver.A)","2002",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos10.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"namcos10.cpp"
panther,"Panther (bootleg?)","1981",Irem,-,-,-,YES,NO,NO,NO,NO,redalert.cpp,INCOMPLETO,RASTER,"270",256,240,VERTICAL,redalert.cpp
paprazzi,Paparazzi,"1996","Yun Sung",-,-,-,YES,NO,NO,NO,NO,"yunsun16.cpp",BUONO,RASTER,"270",380,224,VERTICAL,"yunsun16.cpp"
paperboy,"Paperboy (rev 3)","1984","Atari Games",-,-,-,YES,NO,NO,NO,NO,"atarisy2.cpp",BUONO,RASTER,"0",512,384,HORIZONTAL,"atarisy2.cpp"
paradar,Paradar,"1995?","Videos A A",-,-,-,YES,NO,NO,NO,NO,videosaa.cpp,PRELIMINARE,RASTER,"0",256,256,HORIZONTAL,videosaa.cpp
paradise,"Paradise (set 1)","1994","Yun Sung",-,-,-,YES,NO,NO,NO,NO,paradise.cpp,BUONO,RASTER,"90",256,224,VERTICAL,paradise.cpp
"para2dx","Paradise 2 Deluxe","199?","Yun Sung",-,-,-,YES,NO,NO,NO,NO,paradise.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,paradise.cpp
paradlx,"Paradise Deluxe","199?","Yun Sung",-,-,-,YES,NO,NO,NO,NO,paradise.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,paradise.cpp
pturn,"Parallel Turn","1984",Jaleco,-,-,-,YES,NO,NO,NO,NO,pturn.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,pturn.cpp
paranoia,Paranoia,"1990","Naxat Soft",-,-,-,YES,NO,NO,NO,NO,paranoia.cpp,PRELIMINARE,RASTER,"0",1088,242,HORIZONTAL,paranoia.cpp
ppd,ParaParaDancing,"2000",Konami,-,-,-,YES,NO,NO,NO,YES,firebeat.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,firebeat.cpp
ppp,ParaParaParadise,"2000",Konami,-,-,-,YES,NO,NO,NO,YES,firebeat.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,firebeat.cpp
"ppp2nd","ParaParaParadise 2nd Mix","2001",Konami,kviper,-,-,YES,NO,NO,NO,YES,viper.cpp,PRELIMINARE,RASTER,"0",1024,768,HORIZONTAL,viper.cpp
"ppp11","ParaParaParadise v1.1","2000",Konami,-,-,-,YES,NO,NO,NO,YES,firebeat.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,firebeat.cpp
mt_parlg,"Parlour Games (Mega-Tech, SMS based)","1987",Sega,megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megatech.cpp
parodius,"Parodius DA! (World, set 1)","1990",Konami,-,-,-,YES,NO,NO,NO,NO,parodius.cpp,BUONO,RASTER,"0",288,224,HORIZONTAL,parodius.cpp
prtytime,"Party Time: Gonta the Diver II / Ganbare! Gonta!! 2 (World Release)","1995",Mitchell,-,-,-,YES,NO,NO,NO,NO,"simpl156.cpp",BUONO,RASTER,"90",320,240,VERTICAL,"simpl156.cpp"
"pasha2","Pasha Pasha 2","1998","Dong Sung",-,-,-,YES,NO,NO,NO,NO,"pasha2.cpp",INCOMPLETO,RASTER,"0",384,240,HORIZONTAL,"pasha2.cpp"
pass,Pass,"1992",Oksan,-,-,-,YES,NO,NO,NO,NO,pass.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,pass.cpp
passsht,"Passing Shot (World, 2 Players) (FD1094 317-0080)","1988",Sega,-,-,-,YES,NO,NO,NO,NO,"segas16b.cpp",BUONO,RASTER,"270",320,224,VERTICAL,"segas16b.cpp"
pastelis,"Pastel Island (Japan, prototype)","1993",Visco,-,-,-,YES,NO,NO,NO,NO,ssv.cpp,INCOMPLETO,RASTER,"0",352,240,HORIZONTAL,ssv.cpp
pblbeach,"Pebble Beach - The Great Shot (JUE 950913 V0.990)","1995","T&E Soft",stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,INCOMPLETO,RASTER,"0",352,224,HORIZONTAL,stv.cpp
peekaboo,Peek-a-Boo!,"1993",Jaleco,-,-,-,YES,NO,NO,NO,NO,"megasys1.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"megasys1.cpp"
peggle,"Peggle (Joystick, v1.0)","1991","Strata/Incredible Technologies",-,-,-,YES,NO,NO,NO,NO,"itech8.cpp",BUONO,RASTER,"90",400,240,VERTICAL,"itech8.cpp"
penfan,"Penfan Girls - Step1. Mild Mind (set 1)","1999",Eolith,-,-,-,YES,NO,NO,NO,NO,eolith.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,eolith.cpp
pengo,"Pengo (set 1 rev C, encrypted)","1982",Sega,-,-,-,YES,NO,NO,NO,NO,pengo.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pengo.cpp
pengadvb,"Penguin Adventure (bootleg of MSX version, encrypted)","1988","bootleg (Screen)",-,-,-,YES,NO,NO,NO,NO,pengadvb.cpp,BUONO,RASTER,"0",280,216,HORIZONTAL,pengadvb.cpp
penbros,"Penguin Brothers (Japan)","2000",Subsino,-,-,-,YES,NO,NO,NO,NO,"seta2.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"seta2.cpp"
pkunwar,"Penguin-Kun Wars (US)","1985",UPL,-,-,-,YES,NO,NO,NO,NO,"nova2001.cpp",BUONO,RASTER,"0",256,192,HORIZONTAL,"nova2001.cpp"
penky,Penky,"1996","Yun Sung",-,-,-,YES,NO,NO,NO,NO,paradise.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,paradise.cpp
"pepper2","Pepper II (version 8)","1982",Exidy,-,-,-,YES,NO,NO,NO,NO,exidy.cpp,BUONO,RASTER,"0",256,256,HORIZONTAL,exidy.cpp
"pcnfrk2m","Percussion Freaks 2nd Mix (GE912 VER. KAA)","2000",Konami,"sys573",-,-,YES,NO,NO,NO,YES,"ksys573.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"ksys573.cpp"
"pcnfrk3m","Percussion Freaks 3rd Mix (G*A23 VER. KAA)","2000",Konami,"sys573",-,-,YES,NO,NO,NO,YES,"ksys573.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"ksys573.cpp"
"pcnfrk4m","Percussion Freaks 4th Mix (G*A25 VER. AAA)","2001",Konami,"sys573",-,-,YES,NO,NO,NO,YES,"ksys573.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"ksys573.cpp"
"pcnfrk5m","Percussion Freaks 5th Mix (G*B05 VER. KAA)","2001",Konami,"sys573",-,-,YES,NO,NO,NO,YES,"ksys573.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"ksys573.cpp"
perestro,"Perestroika Girls","1994",Promat,-,-,-,YES,NO,NO,NO,NO,superqix.cpp,BUONO,RASTER,"90",256,224,VERTICAL,superqix.cpp
pbillrd,"Perfect Billiard","1987","Nihon System (United Artists license)",-,-,-,YES,NO,NO,NO,NO,freekick.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,freekick.cpp
perfrman,"Performan (Japan)","1985","Toaplan / Data East Corporation",-,-,-,YES,NO,NO,NO,NO,slapfght.cpp,BUONO,RASTER,"270",256,240,VERTICAL,slapfght.cpp
pesadelo,"Pesadelo (bootleg of Konami Knightmare)","1989","bootleg (Forte II Games)",-,-,-,YES,NO,NO,NO,NO,"forte2.cpp",BUONO,RASTER,"0",280,216,HORIZONTAL,"forte2.cpp"
peterpak,"Peter Pack Rat","1984","Atari Games","atarisy1",-,-,YES,NO,NO,NO,NO,"atarisy1.cpp",BUONO,RASTER,"0",336,240,HORIZONTAL,"atarisy1.cpp"
cppicf,"Peter Pepper's Ice Cream Factory (DECO Cassette) (US) (set 1)","1984","Data East Corporation",decocass,-,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,decocass.cpp
"phantom2","Phantom II","1979",Midway,-,-,"phantom2",YES,NO,NO,NO,NO,"mw8080bw.cpp",INCOMPLETO,RASTER,"0",260,224,HORIZONTAL,"mw8080bw.cpp"
ar_pm,"Pharaohs Match (Arcadia)","1988","Arcadia Systems",ar_bios,-,-,YES,NO,NO,NO,NO,arsystems.cpp,BUONO,RASTER,"0",724,483,HORIZONTAL,arsystems.cpp
phelios,Phelios,"1988",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos2.cpp",BUONO,RASTER,"90",288,224,VERTICAL,"namcos2.cpp"
phoenix,"Phoenix (Amstar, set 1)","1980",Amstar,-,-,-,YES,NO,NO,NO,NO,phoenix.cpp,BUONO,RASTER,"90",256,208,VERTICAL,phoenix.cpp
"photoply98sp","Photo Play 1998 (Spanish)","1998",Funworld,-,-,-,YES,NO,NO,NO,YES,photoply.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,photoply.cpp
"photoply99sp","Photo Play 1999 (Spanish)","1999",Funworld,-,-,-,YES,NO,NO,NO,YES,photoply.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,photoply.cpp
"photoply2k","Photo Play 2000 (v2.01)","2000",Funworld,-,-,-,YES,NO,NO,NO,YES,photoply.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,photoply.cpp
"photoply2k1it","Photo Play 2001 (Italian)","2001",Funworld,-,-,-,YES,NO,NO,NO,YES,photoply.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,photoply.cpp
"photoply2k4","Photo Play 2004","2004",Funworld,-,-,-,YES,NO,NO,NO,YES,photoply.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,photoply.cpp
photopsxsp,"Photo Play Spirit Xtreme (Spanish)","2004",Funworld,-,-,-,YES,NO,NO,NO,YES,photoplysx.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,photoplysx.cpp
"photoy2k","Photo Y2K / Chaoji Bi Yi Bi / Dajia Lai Zhao Cha / Real and Fake (ver. 105)","1999",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
"py2k2","Photo Y2K 2 / Chaoji Bi Yi Bi 2 / Dajia Lai Zhao Cha 2 / Real and Fake 2 Photo Y2K (M101XX 05/25/01 11:02:54)","2001",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
phozon,"Phozon (Japan)","1983",Namco,-,-,-,YES,NO,NO,NO,NO,mappy.cpp,BUONO,RASTER,"90",288,224,VERTICAL,mappy.cpp
pickin,Pickin',"1983","Valadon Automation",-,-,-,YES,NO,NO,NO,NO,bagman.cpp,BUONO,RASTER,"270",256,224,VERTICAL,bagman.cpp
pignewt,"Pig Newton (version C)","1983",Sega,-,-,-,YES,NO,NO,NO,NO,"segag80r.cpp",INCOMPLETO,RASTER,"270",256,224,VERTICAL,"segag80r.cpp"
pigout,"Pig Out: Dine Like a Swine! (rev 2?)","1990","Leland Corporation",-,-,-,YES,NO,NO,NO,NO,leland.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,leland.cpp
pigskin,"Pigskin 621AD (rev 1.1K 8/01/90)","1990",Midway,-,-,-,YES,NO,NO,NO,NO,"mcr68.cpp",BUONO,RASTER,"0",512,480,HORIZONTAL,"mcr68.cpp"
pltkids,"Pilot Kids (Model 2B, Revision A)","1998",Psikyo,-,-,-,YES,NO,NO,NO,NO,"model2.cpp",PRELIMINARE,RASTER,"0",496,384,HORIZONTAL,"model2.cpp"
pbaction,"Pinball Action (set 1)","1985",Tehkan,-,-,-,YES,NO,NO,NO,NO,pbaction.cpp,BUONO,RASTER,"90",256,224,VERTICAL,pbaction.cpp
